id,title,title_alt,school_year,program,category,division,composer,arranger,publisher,score_name,performance_note,purchase_note,source_url,source_label,publisher_url,verification_status,last_verified_at,tags,notes
hist-ens-108-257,Oblivion,,108,口琴合奏,口琴合奏,高中職團體組,Astor Piazzolla,陳瑤容,獨特音樂（The Duet）,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-108-258,"Hor mein Lied, Violetta(Violetta, 聽我的歌)","Violetta, 聽我的歌",108,口琴合奏,口琴合奏,高中職團體組,Othmar Klose/Rudi Lukesch,陳鴻儀,獨特音樂（The Duet）,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-108-259,In The Sweet By And By(讚慕美地),讚慕美地,108,口琴合奏,口琴合奏,高中職團體組,Joseph P. Webster,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-108-260,"〈騎士之舞〉,選自芭蕾舞劇《羅密歐與茱麗葉》",,108,口琴合奏,口琴合奏,大專團體組,Sergei Sergeyevich Prokofiev,黃靖雯,博凱愛樂口琴交響樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-108-261,"The Seasons, Op. 37a: XII. December-Christmas",,108,口琴合奏,口琴合奏,大專團體組,P. I. Tchaikovsky,陳瑤容,獨特音樂（The Duet）,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-108-262,幻之交叉點,,108,口琴合奏,口琴合奏,大專團體組,Wolfgang Kahl,Ethan Chen,狂響口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-263,溜冰圓舞曲,,109,口琴合奏,口琴合奏,國小團體組,Émile Waldteufel,姚舜凡,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-264,剪羊毛,,109,口琴合奏,口琴合奏,國小團體組,澳大利亞民謠,蘇當堯,鴿友口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-265,In a Clock Store 時鐘店,,109,口琴合奏,口琴合奏,國小團體組,Charles Orth,Judy’s 口琴樂團,Judy's 口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-266,Mountain Hunting,,109,口琴合奏,口琴合奏,國中團體組,姚舜凡,姚舜凡,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-267,愛情二重唱- 選自【蝴蝶夫人】,,109,口琴合奏,口琴合奏,國中團體組,普契尼,林家靖,Rolabo工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-268,The Waltzing Cat跳華爾滋的貓,,109,口琴合奏,口琴合奏,國中團體組,L. Anderson,陳鴻儀,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-269,紅薔薇,,109,口琴合奏,口琴合奏,高中職團體組,郭芝苑,丸玩琴音樂,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-270,愛罕布拉宮的回憶,,109,口琴合奏,口琴合奏,高中職團體組,泰雷嘉,SIBM盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-271,"Die Muhle Im Schwarzwald for Orchestra, Op. 52",,109,口琴合奏,口琴合奏,高中職團體組,Richard Eilenberg,Judy’s 口琴樂團,Judy's 口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-272,年輕的王子與公主,,109,口琴合奏,口琴合奏,大專團體組,林姆斯基-高沙可夫,林家靖,Rolabo工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-273,採茶燈,,109,口琴合奏,口琴合奏,大專團體組,福建民謠,廖訓禎,廖訓禎2018年12月27日編,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-109-274,La Cumparsita,,109,口琴合奏,口琴合奏,大專團體組,Matos Rodrguez,SIBM盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-275,口袋裡的小精靈,,110,口琴合奏,口琴合奏,國小團體組,彭仁傑,彭仁傑,寶島口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-276,茶花女,,110,口琴合奏,口琴合奏,國小團體組,威爾第,SIMB盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-277,小蜜蜂變奏曲,,110,口琴合奏,口琴合奏,國小團體組,德國童謠,廖訓禎,台灣口琴藝術促進會(2018年5月11日版),,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-278,刺激,,110,口琴合奏,口琴合奏,國中團體組,Marvin Hamlisch,SIMB盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-279,阿拉貢舞曲/Carmen Suite No. 1: Prelude- Aragonaise,,110,口琴合奏,口琴合奏,國中團體組,G. Bizet,吳常熙,台中市中華口琴會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-280,第二圓舞曲,,110,口琴合奏,口琴合奏,國中團體組,Dmitri Shostakovich,SIBM盧編曲,台北黃石口琴樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-281,伊莉莎白小夜曲/Elizabethan Serenade,,110,口琴合奏,口琴合奏,高中職團體組,Ronald Binge,張甫行,台中市中華口琴會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-282,野玫瑰,,110,口琴合奏,口琴合奏,高中職團體組,F. Schubert,廖訓禎,台灣口琴藝術促進會(2018年8月12日版),,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-283,"TANGO ""POEMA""",,110,口琴合奏,口琴合奏,高中職團體組,Francisco CANARO,蕭莉君編曲,台北黃石口琴樂團：,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-284,La Vie En Rose(玫瑰人生),玫瑰人生,110,口琴合奏,口琴合奏,大專團體組,法國香頌,陳鴻儀,獨特音樂有限公司,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-285,農村酒歌,,110,口琴合奏,口琴合奏,大專團體組,呂泉生,吳常熙,台中市中華口琴會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-110-286,白牡丹綺想,,110,口琴合奏,口琴合奏,大專團體組,陳秋霖,SIBM盧編曲,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-287,Farewell Harmonica Kids,,111,口琴合奏,口琴合奏,國小團體組,Playko,Suzy,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-288,Cov-Waltz,,111,口琴合奏,口琴合奏,國小團體組,Playko,,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-289,蝸牛,,111,口琴合奏,口琴合奏,國小團體組,日本童謠,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-290,在雲上的華爾滋,,111,口琴合奏,口琴合奏,國中團體組,林家靖,林家靖,林家靖,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-291,Pure Joy,,111,口琴合奏,口琴合奏,國中團體組,SOG5N,,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-292,K525第三樂章,,111,口琴合奏,口琴合奏,國中團體組,莫札特,SIBM盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-293,Pizzicato Polka,,111,口琴合奏,口琴合奏,高中職團體組,Johann Strauss II,Judys口琴樂團,Judy's口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-294,拿坡里舞曲,,111,口琴合奏,口琴合奏,高中職團體組,柴可夫斯基,蕭莉君,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-295,Love is blue,,111,口琴合奏,口琴合奏,高中職團體組,Andre Popp,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-296,月夜愁不愁,,111,口琴合奏,口琴合奏,大專團體組,鄧雨賢,陳晟禕,狂響口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-297,Anitras Dance,,111,口琴合奏,口琴合奏,大專團體組,Edvard Grieg,Judys口琴樂團,Judy's口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-111-298,Sullen Ocean,,111,口琴合奏,口琴合奏,大專團體組,SOG5N,,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-299,洋娃娃之夢,,112,口琴合奏,口琴合奏,國小團體組,Theodore Oesten,SIBM盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-300,讓愛發光,,112,口琴合奏,口琴合奏,國小團體組,久石讓,陳晟禕,狂響口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-301,La Playa,,112,口琴合奏,口琴合奏,國中團體組,J. V. Wetter,蕭莉君,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-302,送別,,112,口琴合奏,口琴合奏,國中團體組,John P. Ordway,陳瑤容,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-303,愛情二重唱- 選自【蝴蝶夫人】,,112,口琴合奏,口琴合奏,國中團體組,普契尼,林家靖,Rolabo工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-304,Tequila,,112,口琴合奏,口琴合奏,高中職團體組,Chuck Rio,SIBM盧,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-305,Liebesleid (愛之悲),愛之悲,112,口琴合奏,口琴合奏,高中職團體組,Fritz Kreisler,陳瑤容,獨特音樂（The Duet）工作室,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-306,In the Sweet By And By (讚慕美地),讚慕美地,112,口琴合奏,口琴合奏,高中職團體組,Joseph P. Webster,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-307,法國13天,,112,口琴合奏,口琴合奏,大專團體組,法蘭西斯雷,蕭莉君,台北黃石口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-308,Memory (Tango),Tango,112,口琴合奏,口琴合奏,大專團體組,A. L. Webber,陳鴻儀/陳瑤容合編,獨特音樂(The Duet)有限公司,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-112-309,"〈熊熊烈火〉,選自歌劇《遊唱詩人》",,112,口琴合奏,口琴合奏,大專團體組,威爾第,黃靖雯,博凱愛樂口琴交響樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-310,Sonatine,,113,口琴合奏,口琴合奏,國小團體組,M. Clementi,丸玩琴音樂,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-311,農村曲,,113,口琴合奏,口琴合奏,國小團體組,蘇桐,廖訓禎,台灣口琴樂團2018年5月19日,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-312,少年的我,,113,口琴合奏,口琴合奏,國小團體組,李七牛,陳鴻儀,獨特音樂(The Duet),,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-313,銀色月光下,,113,口琴合奏,口琴合奏,國中團體組,王洛賓,丸玩琴音樂,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-314,拍手歌,,113,口琴合奏,口琴合奏,國中團體組,伍欽光,范曉怡,狂響口琴樂團,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-315,喜洋洋,,113,口琴合奏,口琴合奏,國中團體組,廣東民謠(劉明源作曲),廖訓禎,台灣口琴樂團2019年1月4日,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-316,Irish Medley,,113,口琴合奏,口琴合奏,高中職團體組,James Moody,丸玩琴音樂,丸玩琴音樂,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
hist-ens-113-317,台灣對唱歌謠組曲,,113,口琴合奏,口琴合奏,高中職團體組,台灣民謠,劉志明,高雄市口琴協會,,,,https://web.arte.gov.tw/music/upfile/history/團體/口琴合奏.xls,官方歷年指定曲目 XLS：口琴合奏,,official-xls,2026-07-03,團體/合奏/歷年指定曲,
